Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
GHAV,GRAND HAVANA INC,Pink No Information,0.006000,0.000000,190622,Common Stock,USA,Florida
SITS,SOUTHERN ITS INTAL INC,Pink No Information,0.011500,30.681800,351433,Common Stock,USA,Nevada
APSI,AQUA POWER SYSTEMS INC,Pink No Information,0.003800,,0,Common Stock,Japan,
TEXC,TEXCOM INC,Pink No Information,0.015500,-77.104900,200,Common Stock,USA,Texas
BEUT,SCIENCE TO CONSUMERS INC,Pink No Information,0.012000,,0,Common Stock,China,
MDCE,MEDICAL CARE TECHS INC,Pink No Information,0.000200,,0,Common Stock,China,
RGBP,REGEN BIOPHARMA INC,Pink No Information,0.000300,0.000000,1142157,Common Stock,USA,California
IFAN,IFAN FINANCIAL INC,Pink No Information,0.000400,-20.000000,53500,Common Stock,USA,California
CNNA,CANN AMERICAN CORP,Pink Current,0.000500,-16.666700,78160951,Common Stock,USA,California
NUGN,"NUGENE INTERNATIONAL, INC",Pink No Information,0.004000,,0,Common Stock,USA,California
HIMR,HOLLUND INDL MARINE,Pink No Information,0.000100,0.000000,9032699,Common Stock,USA,Washington
DRNG,DRONE GUARDER INC,Pink No Information,0.000200,0.000000,17550752,Common Stock,United Kingdom,England
GFTX,GLOBAL FIBER TECHS INC,Pink No Information,0.001600,-20.000000,23983349,Common Stock,USA,New Jersey
GRYG,GREEN ENERGY GROUP INC,Pink No Information,0.000100,,0,Common Stock,,
MIXX,MIX 1 LIFE INC,Pink No Information,0.018000,,0,Common Stock,USA,Arizona
ABBY,ABBY INC,Pink No Information,0.008000,-6.976700,55500,Common Stock,USA,California
LRDR,LAREDO RES CORP,Pink Current,0.001800,0.000000,170000,Common Stock,USA,Nevada
GNTW,GLOBE NET WIRELESS CORP.,Pink Current,0.017500,-17.355400,135,Common Stock,China,
TSTS,THAT MARKETING SLTNS INC,Pink No Information,0.000300,0.000000,5141796,Common Stock,USA,Utah
APYP,APPYEA INC,Pink No Information,0.000100,0.000000,9433000,Common Stock,USA,Texas
SIXD,6D GLOBAL TECHNOLOGIES,Pink No Information,0.020000,,0,Common Stock,USA,New York
MXMG,MAXIMA GROUP INC,Pink No Information,0.003000,0.000000,10000,Common Stock,USA,Nevada
HMLA,HOMELAND RES LTD NEW,Pink No Information,0.004000,-11.111100,45000,Common Stock,USA,Nevada
SUTI,SUTIMCO INTL INC,Pink No Information,0.000100,,0,Common Stock,USA,Wyoming
CRGP,CALISSIO RES GROUP INC,Pink No Information,0.000500,25.000000,143611,Common Stock,USA,Nevada
NGCG,NEW GENERATION CONSUMER,Pink Current,0.002690,4.873300,568211,Common Stock,USA,California
CWTC,CLEARWAVE TELECOMM INC,Pink No Information,0.008000,,0,Common Stock,USA,Nevada
JRJRQ,JRJR33 INC,Pink No Information,0.001700,,7,Common Stock,USA,Texas
IMTV,IMAGINATION TV INC,Pink Limited,0.000200,100.000000,460000,Common Stock,USA,Wyoming
GLBH,GLOBALTECH HLDGS INC,Pink No Information,0.010100,,0,Common Stock,USA,Georgia
FTXP,FOOTHILLS EXPLORATION INC,Pink No Information,0.000500,0.000000,11850000,Common Stock,USA,California
NWMH,NATIONAL WASTE MGT HLDGS,Pink No Information,0.003000,0.000000,2000,Common Stock,USA,Florida
RVTI,RIVAL TECHNOLOGIES INC,Pink No Information,0.010000,,0,Common Stock,USA,Nevada
ACNV,ACCELERA INNOVATIONS INC,Pink No Information,0.003000,,0,Common Stock,USA,Illinois
GYST,GRAYSTONE CO INC A,Pink No Information,0.006485,,1,Common Stock,USA,Nevada
SPRN,SUPERNOVA ENERGY INC,Pink No Information,0.003500,,0,Common Stock,USA,New York
ZONX,ZONZIA MEDIA INC,Pink No Information,0.000400,,0,Common Stock,USA,Nevada
LEAS,STRATEGIC ASSET LEASING,Pink Current,0.002900,31.818200,78923875,Common Stock,USA,Wyoming
MYSN,MYSON GROUP INC,Pink No Information,0.003400,,0,Common Stock,USA,Nevada
AFPW,ALUMIFUEL POWER CORP NEW,Pink No Information,0.000100,,0,Common Stock,USA,Colorado
NYXO,NYXIO TECHS CORP,Pink No Information,0.000100,0.000000,35000,Common Stock,USA,Oregon
SRMX,SADDLE RANCH MEDIA INC,Pink Limited,0.000300,0.000000,32073148,Common Stock,USA,California
PAOG,"PAO GROUP, INC.",Pink Current,0.002700,35.000000,61113529,Common Stock,USA,Nebraska
CSSI,COSTAS INC,Pink No Information,0.018800,,0,Common Stock,Mexico,
DVDR,DIVIDE DRIVES INC,Pink No Information,0.005100,,0,Common Stock,USA,Utah
AVRN,AVRA INC,Pink No Information,0.013900,,0,Common Stock,Dominican Republic,
BBDA,BEBIDA BEVERAGE CO,Pink No Information,0.000100,0.000000,4007,Common Stock,USA,North Carolina
HMPQ,HEMPAMERICANA INC,Pink Current,0.001700,6.250000,3989065,Common Stock,USA,New York
AHFD,ACTIVE HEALTH FOODS INC,Pink No Information,0.000100,,0,Common Stock,USA,California
EHOS,EHOUSE GLOBAL INC,Pink No Information,0.000100,0.000000,2599,Common Stock,USA,California
PSTRQ,POSTROCK ENERGY CORP,Pink No Information,0.006000,,0,Common Stock,USA,Oklahoma
OMHE,OMNI HEALTH INC,Pink No Information,0.000350,-41.666700,17662,Common Stock,USA,Florida
TLIF,TOCCA LIFE HOLDINGS INC,Pink No Information,0.004000,,0,Common Stock,USA,Nevada
CNXS,CONNEXUS CORPORATION,Pink No Information,0.000100,,0,Common Stock,USA,Connecticut
GVSI,GOOD VIBRATIONS SHOES INC,Pink No Information,0.000100,0.000000,130000,Common Stock,USA,California
INQD,INDOOR HARVEST CORP,Pink No Information,0.002900,61.111100,75983362,Common Stock,USA,Texas
FPFI,FRESH PROMISE FOODS INC,Pink Current,0.000200,-33.333300,37448987,Common Stock,USA,Oklahoma
UCBB,US-CHINA BIOMEDICAL TECH,Pink No Information,0.016000,0.000000,110,Common Stock,USA,California
SLTN,SILVERTON ENERGY INC,Pink No Information,0.013000,,0,Common Stock,USA,Nevada
DROP,FUSE SCIENCE INC,Pink No Information,0.012000,18.811900,262502,Common Stock,USA,New York
TRRE,TERRA ENERGY RES LTD,Pink No Information,0.018600,,0,Common Stock,USA,New York
FONU,FONU2 INC NEW,Pink No Information,0.000900,0.000000,18806897,Common Stock,USA,Florida
SSGOF,STOP SLEEP GO INC,Pink No Information,0.001000,,0,Common Stock,China,Hong Kong
EVLI,EVERLERT INC,Pink No Information,0.001400,7.692300,1031933,Common Stock,USA,California
NBRI,NORTH BAY RESOURCES INC,Pink Current,0.000100,0.000000,550000,Common Stock,USA,Pennsylvania
CDWD,CLOUDWARD INC,Pink No Information,0.014990,,0,Common Stock,USA,Washington
MYDX,MYDX INC,Pink No Information,0.000200,100.000000,7799000,Common Stock,USA,California
PRXIQ,PREMIER EXHIBITIONS INC,Pink No Information,0.005100,,0,Common Stock,USA,Georgia
MSRT,MASSROOTS INC,Pink Current,0.002090,4.500000,3234946,Common Stock,USA,Colorado
CWSS,CREATIVE WASTE SOLUTIONS,Pink No Information,0.006600,,0,Common Stock,USA,Florida
FZRO,FLASHZERO CORP,Pink No Information,0.009500,-1.041700,2854,Common Stock,USA,Texas
EBML,EBULLION INC,Pink No Information,0.006000,,0,Common Stock,China,Hong Kong
STGZ,STARGAZE ENTMT GRP INC,Pink No Information,0.002250,-2.173900,17000,Common Stock,USA,New York
MDIT,MEDITE CANCER DIAGNOSTICS,Pink No Information,0.004100,,3,Common Stock,USA,Florida
VRSYF,VMS REHAB SYSTEMS INC,Pink No Information,0.001000,,0,Common Stock,Canada,Ontario
BOTY,LINGERIE FIGHTNG CHMPNSHP,Pink No Information,0.000100,0.000000,3240000,Common Stock,USA,Nevada
LCLP,LIFE CLIPS INC,Pink No Information,0.000400,0.000000,1513611,Common Stock,USA,Florida
FLST,FUELSTREAM INC,Pink No Information,0.001400,,0,Common Stock,USA,Utah
KOSK,ONE STEP VENDING CORP,Pink Current,0.003600,-4.000000,116000,Common Stock,USA,New York
ROBK,ROTATE BLACK INC,Pink No Information,0.002700,,0,Common Stock,USA,Michigan
KYNC,KYN CAPITAL GROUP INC,Pink Limited,0.000400,100.000000,300236491,Common Stock,USA,Massachusetts
AMAZ,AMAZING ENE OIL & GAS,Pink No Information,0.005000,0.000000,897589,Common Stock,USA,Texas
RCPIQ,ROCK CREEK PHARMS INC,Pink No Information,0.002000,5.263200,40530,Common Stock,USA,Florida
ASCC,ARISTOCRAT GRP CORP,Pink No Information,0.012000,,0,Common Stock,USA,Nevada
MDCN,MEDICAN ENTERPRISES INC,Pink No Information,0.000100,,10,Common Stock,USA,Nevada
NTGL,NANOTECH GAMING INC,Pink No Information,0.002500,-15.254200,200,Common Stock,USA,Nevada
ERINQ,ERIN ENERGY CORP,Pink No Information,0.002800,211.111100,71585,Common Stock,USA,Texas
DSUS,DRONE SERVICES USA INC,Pink No Information,0.002300,,0,Common Stock,USA,Washington
MRJT,3D MAKERJET INC.,Pink No Information,0.009900,4.210500,80430,Common Stock,USA,Florida
FUTL,FUTURELAND CORP,Pink No Information,0.000100,0.000000,6000000,Common Stock,USA,Florida
VRTT,VIATAR CTC SOLUTIONS INC,Pink No Information,0.012500,,0,Common Stock,USA,Massachusetts
FTWS,FLITWAYS TECHNOLOGY INC,Pink No Information,0.000100,,0,Common Stock,USA,California
BRZL,SCEPTER HOLDINGS INC,Pink Current,0.007050,2.173900,992304,Common Stock,USA,Nevada
NPHC,NUTRA PHARMA CORP,Pink No Information,0.000600,0.000000,15367200,Common Stock,USA,Florida
SCBZ,SCOOBEEZ GLOBAL INC,Pink No Information,0.005490,37.250000,613,Common Stock,USA,California
DIGP,DIGIPATH INC,OTCQB,0.018100,0.555600,112827,Common Stock,USA,Nevada
USTC,USA REAL ESTATE HLDG CO,Pink No Information,0.001680,-6.666700,100,Common Stock,Canada,Ontario
NAFS,NORTH AMERICA FRAC SAND,Pink Current,0.004500,-8.163300,16478545,Common Stock,USA,California
AMBS,AMARANTUS BIOSCIENCE HLDG,Pink No Information,0.009000,-18.918900,423772,Common Stock,USA,New York
CLTS,EARTH LIFE SCIENCES,Pink Current,0.011700,,0,Common Stock,USA,Nevada
GRCV,GRAND CAPITAL VNTRS INC,Pink Current,0.000400,0.000000,40005,Common Stock,USA,Florida
SOAN,ANGIOSOMA INC,Pink Current,0.006900,1.470600,5152339,Common Stock,USA,Texas
BMXC,BEMAX INC,Pink No Information,0.000200,,0,Common Stock,USA,Georgia
ITOX,IIOT-OXYS INC,Pink Current,0.010695,-1.880700,2913978,Common Stock,USA,Massachusetts
PFGBQ,"PFO GLOBAL, INC.",Pink No Information,0.000600,,0,Common Stock,USA,Texas
BRTXQ,BIORESTORATIVE THERAPIES,Pink No Information,0.015200,-0.327900,26127237,Common Stock,USA,New York
WWIO,WOWIO INC,Pink No Information,0.000100,,0,Common Stock,USA,California
FHBC,FERNHILL BEVERAGE INC,Pink Current,0.001400,0.000000,9830148,Common Stock,USA,California
BGMD,BG MEDICINE INC,Pink No Information,0.019100,,50,Common Stock,USA,Massachusetts
TNEN,TRUE NORTH ENERGY CO,Pink Current,0.004500,0.000000,8613,Common Stock,USA,Texas
WRIT,WRIT MEDIA GROUP INC,Pink No Information,0.010950,,0,Common Stock,USA,California
ETNI,ENTEST GROUP INC,Pink No Information,0.011000,,0,Common Stock,China,Hong Kong
SPLY,SOCIALPLAY USA INC,Pink No Information,0.003600,,0,Common Stock,USA,Nevada
IFLM,INDEPENDENT FILM DEV CORP,Pink No Information,0.000100,0.000000,250000,Common Stock,USA,California
HEMP,HEMP INC,Pink No Information,0.003700,1.369900,12547525,Common Stock,USA,Nevada
AVEW,"AVEW HOLDINGS, INC.",Pink No Information,0.000800,,0,Common Stock,USA,Texas
TGRR,TIGER REEF INC,Pink No Information,0.000150,-25.000000,2151000,Common Stock,Saint Martin (French part),
HRAL,HEAR ATLAST HOLDINGS INC,Pink Current,0.012500,16.822400,728848,Common Stock,Canada,Ontario
CAFS,CAFE SERENDIPITY HLDG INC,Pink No Information,0.006000,,0,Common Stock,USA,California
XALL,XALLES HOLDINGS INC,Pink Current,0.012700,-15.894000,3597428,Common Stock,USA,Washington DC
NSLPQ,NEW SOURCE ENGY PTNRS LP,Pink No Information,0.002000,0.000000,166,Common Stock,USA,Oklahoma
NORNQ,NORANDA ALUMINUM HLDG NEW,Pink No Information,0.010400,,0,Common Stock,USA,Tennessee
SAGD,SOUTH AMERICAN GOLD CORP,Pink No Information,0.000500,-7.407400,5500,Common Stock,USA,Nevada
AHIX,ALUF HOLDINGS INC,Pink Current,0.000200,0.000000,3290000,Common Stock,USA,Florida
GNAL,GENERATION ALPHA INC,OTCQB,0.011000,-8.333300,29091,Common Stock,USA,California
XFTB,XFIT BRANDS INC,Pink No Information,0.006000,,0,Common Stock,USA,California
MEDH,MEDX HOLDINGS INC,Pink No Information,0.017400,6.748500,11320086,Common Stock,USA,Wyoming
MSPC,METROSPACES INC,Pink No Information,0.000100,0.000000,3500001,Common Stock,USA,New York
MOCI,MODERN CINEMA GROUP INC,Pink No Information,0.019000,,25,Common Stock,USA,California
VIZC,VIZCONNECT INC,Pink No Information,0.000100,0.000000,2770000,Common Stock,USA,Massachusetts
SNDY,SOLOS ENDOSCOPY INC,Pink Current,0.004200,-15.831700,82610,Common Stock,USA,Connecticut
SAFS,SAFER SHOT INC,Pink No Information,0.000100,,0,Common Stock,USA,Maryland
SWRM,APPSWARM INC,Pink Current,0.002400,14.285700,5329871,Common Stock,USA,Oklahoma
YPPN,YAPPN CORP,Pink No Information,0.003500,,10,Common Stock,USA,New York
NTRR,NEUTRA CORPORATION,Pink Current,0.001000,11.111100,3902397,Common Stock,USA,Texas
INKW,GREENE CONCEPTS INC NEW,Pink Current,0.001350,-10.000000,16242782,Common Stock,USA,California
FTPM,420 PROPERTY MGMT INC,Pink No Information,0.000200,,0,Common Stock,USA,California
NSRS,NORTH SPRINGS RES CORP,Pink No Information,0.003800,,0,Common Stock,USA,Florida
SSOK,SUNSTOCK INC,Pink Current,0.001400,3.703700,2033365,Common Stock,USA,California
GYOG,GREEN ENE ENTERPRISES INC,Pink No Information,0.000150,,0,Common Stock,USA,Florida
USRM,U S STEM CELL INC,Pink No Information,0.005000,16.279100,1107548,Common Stock,USA,Florida
ASPT,ALADDIN SEPARATION TECH,Pink No Information,0.001500,,0,Common Stock,,
XCOMQ,XTERA COMMUNICATIONS INC,Pink No Information,0.006600,,0,Common Stock,USA,Texas
ARCS,ARCIS RESOURCES CORP,Pink No Information,0.000300,,0,Common Stock,USA,Colorado
HCEI,HEALTHY COFFEE INTL INC,Pink No Information,0.001000,68.067200,54712,Common Stock,USA,California
ELRA,ELRAY RESOURCES INC,Pink No Information,0.000300,0.000000,10963124,Common Stock,USA,Nevada
ARSN,AUREUS INC,Pink Current,0.001900,-9.523800,37361902,Common Stock,USA,Georgia
BSPK,BESPOKE EXTRACTS INC,OTCQB,0.012100,0.833300,24500,Common Stock,USA,Florida
INVT,INVENTERGY GLOBAL INC,Pink No Information,0.019100,,0,Common Stock,USA,California
ASKE,ALASKA PACIFIC ENERGY,Pink No Information,0.000100,0.000000,26729000,Common Stock,USA,Florida
WOFA,WISDOM HOMES AMERICA INC,Pink No Information,0.000200,,1,Common Stock,USA,Texas
ONPH,ONCOLOGY PHARMA INC,Pink Current,0.006000,-1.639300,142757,Common Stock,USA,California
LFAP,LGBTQ LOYALTY HLDGS INC,Pink Current,0.009900,25.316500,2930350,Common Stock,USA,Florida
GRCU,GREEN CURES & BOTANICAL,Pink No Information,0.002510,4.583300,994436,Common Stock,USA,California
AGCZ,ANDES GOLD CORP,Pink No Information,0.004200,-47.500000,38334,Common Stock,USA,Florida
KWBT,KIWA BIO-TECH PRODS GRP,Pink No Information,0.005500,-3.508800,5252530,Common Stock,USA,California
XFLS,XFUELS INC,Pink No Information,0.005700,4.587200,1793686,Common Stock,Canada,Alberta
ACRL,ATACAMA RESOURCES INTL,Pink No Information,0.006200,5.982900,884700,Common Stock,Canada,Ontario
ATVK,AMERITEK VENTURES,Pink No Information,0.001000,11.111100,3370000,Common Stock,USA,Nevada
VOIS,MIND SOLUTIONS INC,Pink No Information,0.000100,-50.000000,2000010,Common Stock,USA,California
BCCI,BARISTAS COFFEE CO INC,Pink No Information,0.014500,-1.360500,26000,Common Stock,USA,Washington
TBEV,HIGH PERFORM BEV CO,Pink No Information,0.000100,0.000000,4000000,Common Stock,USA,Nevada
AZFL,AMAZONAS FLORESTAL NEW,Pink No Information,0.000100,0.000000,500000,Common Stock,Canada,Ontario
GDET,GD ENTERTAIN & TECH NEW,Pink Limited,0.000400,0.000000,2196867,Common Stock,USA,New Jersey
KPAY,KINERJAPAY CORP,Pink No Information,0.000800,0.000000,1090919,Common Stock,Indonesia,
ANDI,ANDIAMO CORP,Pink No Information,0.000100,0.000000,1113467,Common Stock,USA,Utah
BTSC,BITCOIN SERVICES INC,Pink Current,0.016350,-0.909100,2719536,Common Stock,USA,Delaware
POTN,POTNETWORK HLDGS INC,Pink Current,0.013220,-5.571400,498260,Common Stock,USA,Florida
VNTH,NANO MOBILE HEALTHCARE,Pink No Information,0.000350,16.666700,37552850,Common Stock,USA,New York
OMID,OMID HLDGS INC,Pink Current,0.017800,0.000000,57152,Common Stock,USA,New Jersey
EZTD,EZTD INC,Pink No Information,0.007000,,0,Common Stock,Israel,
MJLB,ULTRACK SYSTEMS INC,Pink Current,0.006300,-5.970100,252000,Common Stock,Canada,Ontario
WDLF,SOCIAL LIFE NETWORK INC,Pink Current,0.000150,0.000000,15442010,Common Stock,USA,Colorado
SCNA,SMART CANNABIS CORP,Pink No Information,0.002600,-16.129000,462509,Common Stock,USA,California
SPDC,SPEED COMM INC,Pink No Information,0.013000,-13.333300,5000,Common Stock,USA,Texas
DMAN,DEMAND BRANDS INC,Pink Current,0.004100,-4.651200,871705,Common Stock,USA,Texas
AEXE,AIM EXPLORATION INC,Pink No Information,0.000200,100.000000,1463933,Common Stock,USA,Nevada
WCVC,WEST COAST VEN GRP CORP,Pink Current,0.000100,0.000000,5669999,Common Stock,USA,Colorado
PVDG,POVERTY DIGNIFIED INC,Pink No Information,0.001000,0.000000,5797100,Common Stock,USA,North Carolina
SCDA,B- SCADA INC,Pink No Information,0.011500,,0,Common Stock,USA,Florida
PZRXQ,PHASERX INC,Pink No Information,0.003000,,0,Common Stock,USA,Washington
AWAW,WHITE FOX VENTURES INC,Pink No Information,0.002600,,0,Common Stock,Japan,
TAKD,TRANSAKT LTD ORD,Pink Limited,0.012100,,0,Common Stock,China,Hong Kong
DKGR,UNIVERSAL APPAREL TEXTILE,Pink No Information,0.000400,,0,Common Stock,USA,Illinois
LLEXQ,LILIS ENERGY INC,Pink Current,0.016500,1.538500,147967,Common Stock,USA,Texas
NTEK,NANOTECH ENTMT INC,Pink No Information,0.007700,-14.444400,122100,Common Stock,USA,California
AXPWQ,AXION POWER INTL INC,Pink No Information,0.001800,0.000000,50001,Common Stock,USA,Pennsylvania
PPJE,PPJ HEALTHCARE ENTERPRISE,Pink Current,0.000100,,0,Common Stock,USA,Florida
ZHUD,ZHUDING INTER LTD CL (A),Pink Current,0.015000,25.000000,6703092,Common Stock,China,
JOEY,JOEY NEW YORK INC,Pink No Information,0.002900,-14.705900,590,Common Stock,USA,Florida
ZENO,ZENOSENSE INC,Pink No Information,0.017850,-8.461500,9070,Common Stock,Spain,
INCT,INCAPTA INC,Pink No Information,0.000100,9900.000000,500951,Common Stock,USA,Wyoming
EMMD,EMEDIA GROUP INC.,Pink No Information,0.014000,,0,Common Stock,USA,New York
GSPT,GOLDEN STAR ENTERPRISE,Pink Current,0.013000,,42,Common Stock,USA,Nevada
RSPI,RESPIRERX PHARMA INC,OTCQB,0.005300,-1.851900,2791007,Common Stock,USA,New Jersey
BIQIF,BIQI INTL HLDGS CORP,Pink No Information,0.002500,,0,Common Stock,,
PTLF,PETLIFE PHARMS INC,Pink No Information,0.002300,,3,Common Stock,USA,California
FSSN,FISION CORP,OTCQB,0.007500,63.043500,298413,Common Stock,USA,Minnesota
ASNT,ARIAS INTEL CORP,Pink No Information,0.001000,,0,Common Stock,USA,Florida
ECGR,BELLATORA INC,Pink No Information,0.002900,,0,Common Stock,USA,Nevada
IDVV,INTERNATIONAL ENDEAVORS,Pink No Information,0.007900,8.219200,604000,Common Stock,USA,California
PSCR,PROTO SCRIPT PHARMA,Pink No Information,0.003000,,0,Common Stock,USA,California
AXXA,EXXE GROUP INC,Pink Current,0.015800,2.597400,3123019,Common Stock,USA,New York
FAGI,FULL ALLIANCE GROUP INC,Pink No Information,0.012000,0.840300,35056,Common Stock,USA,California
LOTE,LOT78 INC,Pink No Information,0.005300,23.255800,342,Common Stock,USA,California
QSMG,QUEST MGMT INC,Pink Limited,0.014000,,0,Common Stock,USA,New York
CNCC,CANNA CORP,Pink No Information,0.015650,-21.750000,1000,Common Stock,USA,Florida
CDIIQ,CD INTERNATIONAL ENT INC,Pink No Information,0.001000,-16.666700,1237003,Common Stock,USA,Florida
GHHC,GH CAP INC,Pink Current,0.000500,0.000000,36637049,Common Stock,USA,Florida
TCHC,TECH CENT INC,Pink No Information,0.000600,20.000000,150000,Common Stock,USA,California
PXPP,"PHOENIX APPS, INC.",Pink No Information,0.010000,21.212100,19836,Common Stock,Canada,Ontario
FLCX,FLOOIDCX CORP,OTCQB,0.017000,,0,Common Stock,Canada,Ontario
EPGC,ECOM PRODUCTS GROUP,Pink No Information,0.005100,,0,Common Stock,USA,Florida
AMSA,AMERICAN SENIORS ASSN HLD,Pink Current,0.020000,,0,Common Stock,USA,Florida
SNTX,SUNTEX ENTERPRISES INC,Pink No Information,0.010500,,0,Common Stock,USA,Nevada
INND,INNERSCOPE HEARING TECH,Pink No Information,0.000100,0.000000,5207500,Common Stock,USA,California
RGSEQ,REAL GOODS SOLAR A,Pink No Information,0.002900,-12.121200,1350,Common Stock,USA,Colorado
BMIX,BRAZIL MINERALS INC,Pink Current,0.001000,5.263200,1667713,Common Stock,Brazil,
GLPH,GALA PHARM INC,Pink No Information,0.002600,36.842100,457,Common Stock,USA,California
TEUFF,BOX SHIPS INC ORD,Pink No Information,0.004500,0.000000,10000,Common Stock,Greece,
MRNJ,METATRON INC,Pink Limited,0.000100,,0,Common Stock,USA,Delaware
GMVP,GRIDIRON BIONUTRIENTS INC,OTCQB,0.007600,,0,Common Stock,USA,Arizona
WRFX,WORLDFLIX INC,Pink No Information,0.000100,0.000000,14020000,Common Stock,USA,Wyoming
UMFG,UMF GROUP INC,Pink No Information,0.008000,,0,Common Stock,USA,Colorado
WCIG,WEE-CIG INTL CORP,Pink Current,0.019485,,0,Common Stock,USA,Nevada
CHSO,CHINA SHOUGUAN,Pink No Information,0.009000,0.000000,50000,Common Stock,China,
ROSGQ,ROSETTA GENOMICS LTD,Pink No Information,0.006100,-1.612900,19084,Common Stock,,
BLSP,BLUE SPHERE CORP,Pink No Information,0.000100,0.000000,5000000,Common Stock,USA,North Carolina
SYNJ,DAY TRADEXCHANGE INC,Pink No Information,0.003000,,0,Common Stock,USA,Maryland
IMNPQ,IMMUNE PHARMS INC,Pink No Information,0.003800,5.555600,1062471,Common Stock,USA,New Jersey
FPVD,FORCE PROTECT VID EQU CRP,Pink Current,0.004200,104.878000,565573019,Common Stock,USA,North Carolina
FMYR,FAMILY ROOM ENTMT CP,Pink Current,0.008100,,0,Common Stock,USA,California
PZOO,PAZOO INC,Pink No Information,0.000100,0.000000,1000000,Common Stock,USA,New Jersey
NODC,NODECHAIN INC,Pink No Information,0.011500,,0,Common Stock,USA,California
ECEZ,ECOSCIENCES INC,Pink No Information,0.000200,,1,Common Stock,USA,New York
BSTN,BOSTON CARRIERS INC,Pink No Information,0.000750,,0,Common Stock,Greece,
BRLL,BARREL ENERGY INC,Pink No Information,0.002700,-3.571400,5052354,Common Stock,USA,Nevada
RCHA,RICH PHARMA INC,Pink No Information,0.000200,100.000000,22310791,Common Stock,USA,California
IGSC,IGS CAPITAL GROUP LTD,Pink No Information,0.004000,,1,Common Stock,Malaysia,
SNLP,SYNTROL CORP,Pink No Information,0.006600,,0,Common Stock,USA,California
GMER,GOOD GAMING INC,Pink Current,0.015000,0.000000,47898,Common Stock,USA,Pennsylvania
RMSL,REMSLEEP HOLDINGS INC,Pink Current,0.003665,-8.375000,1040408,Common Stock,USA,Florida
TNTRQ,TINTRI INC,Pink No Information,0.017000,,76,Common Stock,USA,California
HIPH,AMERICAN PRM WATER CRP,Pink Limited,0.002500,0.000000,1706544,Common Stock,USA,California
BRSE,BROADSIDE ENTERPRISES INC,Pink No Information,0.018200,,0,Common Stock,USA,California
SNNAQ,SIENNA BIOPHARMACEUTICALS,Pink No Information,0.007000,-6.666700,3175,Common Stock,USA,California
DKGH,DKG CAPITAL INC,Pink No Information,0.020000,,0,Common Stock,Malaysia,
VNUE,VNUE INC,Pink Current,0.003350,-5.099200,20093138,Common Stock,USA,New York
AEPT,AMERICAN ENERGY PARTNERS,Pink Current,0.002550,2.000000,719180,Common Stock,USA,Pennsylvania
DLCR,KIBUSH CAPITAL CORP,Pink Current,0.001700,-5.555600,886992,Common Stock,USA,Nevada
EARI,ENTERTAINMENT ARTS RES,Pink No Information,0.005200,,0,Common Stock,USA,Georgia
ETII,ENVIROTECHNOLOGIES INTL,Pink No Information,0.002200,-78.217800,201,Common Stock,USA,Utah
LINUF,LINIU TECHNOLOGY GRP ORD,Pink No Information,0.003400,,0,Common Stock,USA,Florida
EVIO,EVIO INC,Pink Current,0.007880,-18.762900,1179256,Common Stock,USA,Nevada
INTV,INTEGRATED VENTURES INC,OTCQB,0.015000,3.448300,1810061,Common Stock,USA,Pennsylvania
DGWR,DEEP GREEN WASTE & REC,Pink Current,0.019700,71.304300,833494,Common Stock,USA,Washington
BTDG,B2DIGITAL INC,Pink Current,0.006200,-11.428600,3655742,Common Stock,USA,Florida
RFBC,ROMANA FOOD BRANDS,Pink No Information,0.000700,-36.363600,38685,Common Stock,Canada,Ontario
FRZT,FREEZE TAG INC,Pink Current,0.016750,,20,Common Stock,USA,California
LTCP,LIFE'S TIME CAPSULE SVCS,Pink No Information,0.007500,-52.830200,100,Common Stock,USA,Delaware
SNPW,SUN PACIFIC HOLDING CORP,Pink Current,0.001250,0.000000,362770,Common Stock,USA,New Jersey
ARST,ARISTA FINANCIAL CORP,Pink No Information,0.000500,25.000000,10739037,Common Stock,USA,New Jersey
TTSI,TACTICAL SERVICES INC,Pink No Information,0.004500,25.000000,10000,Common Stock,Philippines,
SAKL,SACK LUNCH PRODUCTIONS,Pink No Information,0.009540,20.759500,24578,Common Stock,USA,Utah
CNGT,CANNAGISTICS INC,Pink Current,0.006500,-5.797100,902172,Common Stock,USA,New York
CBDY,TARGET GROUP INC,OTCQB,0.012500,12.612600,30200,Common Stock,Canada,Ontario
COCM,COMERTON CORP,Pink No Information,0.020000,,0,Common Stock,USA,Florida
SPOWF,STRATA PWR CORP,Pink Current,0.007100,1.428600,600,Common Stock,Canada,Alberta
FFZY,FANSFRENZY CORP,Pink No Information,0.004900,,0,Common Stock,USA,Nevada
KALO,KALLO INC,Pink No Information,0.016000,,0,Common Stock,Canada,Ontario
VCBD,VITALIBIS INC,OTCQB,0.002350,-2.083300,4213184,Common Stock,USA,Nevada
RSCI,REDWOOD SCIENTIFIC TECH,Pink No Information,0.010000,,0,Common Stock,USA,California
CGAC,CODE GREEN APPAREL,Pink No Information,0.001900,,0,Common Stock,USA,California
ADGO,ADVANTEGO CORP,Pink No Information,0.000210,110.000000,110392310,Common Stock,USA,Colorado
WTII,WATER TECH INTL,Pink No Information,0.002700,8.000000,4016805,Common Stock,USA,Florida
AMHD,HLK BIOTECH HLDG GRP INC,Pink No Information,0.015100,,0,Common Stock,China,
